Id,SalePrice
1785,126163.11083060698
1786,139073.7528439456
1787,165477.80986662162
1788,65190.5764178779
1789,106952.71498013576
1790,83394.14717197992
1791,186052.53713607424
1792,155299.278795135
1793,126182.16855664736
1794,154501.46823803612
1795,135204.48492278688
1796,124273.1613268841
1797,120724.20970868815
1798,123554.80583075242
1799,104421.60649463095
1800,133964.4324409007
1801,122863.74872337494
1802,133466.32299315225
1803,145519.19877862348
1804,142207.05907952043
1805,136667.0665435081
1806,126757.03127547125
1807,137731.7150412929
1808,124575.39040412751
1809,121535.86513395875
1810,136179.73843009578
1811,91702.00202479976
1812,99903.2223735435
1813,120834.28976950483
1814,91269.5969766628
1815,56774.103792144015
1816,99303.99155852702
1817,115496.90543247138
1818,146973.47035714233
1819,127237.69511985048
1820,76548.53320342879
1821,109546.12619324852
1822,147367.52834502354
1823,64231.87756434901
1824,139946.40866481635
1825,139634.49068509098
1826,108153.9281050948
1827,105427.02913009557
1828,135153.701682011
1829,134959.7671044478
1830,144256.19516829526
1831,144560.7190318211
1832,71879.39732570991
1833,142455.44122996955
1834,122325.09696233396
1835,132432.58062183074
1836,123864.33956553403
1837,93326.62814049122
1838,132547.48535559382
1839,89833.90967980733
1840,146843.9510830671
1841,134602.51733351298
1842,97403.56180885561
1843,135102.1144618314
1844,140518.0733575628
1845,141821.8767432879
1846,155927.7921676362
1847,171942.4127832665
1848,50269.09044733381
1849,98581.82861674234
1850,118486.60410928375
1851,154167.08633690095
1852,132782.03515831212
1853,132696.75782104742
1854,166947.55109764202
1855,155448.31470698162
1856,228462.32496970947
1857,130692.68469710294
1858,127906.36605047864
1859,113456.61775279578
1860,148192.1798807335
1861,112765.76463484694
1862,303621.3597993449
1863,287535.85376436025
1864,287612.40475667396
1865,336764.2874507198
1866,313962.71357246523
1867,225012.63889811895
1868,284353.1020993623
1869,207539.33686851247
1870,220614.47082345348
1871,255254.0822408441
1872,179905.7987225569
1873,238766.29093581543
1874,146617.5782040855
1875,202532.8111557417
1876,196727.54753912517
1877,209857.62887782668
1878,205032.85729032234
1879,126851.3651580648
1880,126522.20685694239
1881,249894.8428158375
1882,241359.86975847094
1883,185800.32809938138
1884,200272.7391520214
1885,234204.6987867938
1886,274851.66772484337
1887,217894.65841035292
1888,261566.11537251002
1889,173279.45015191092
1890,122111.88950149834
1891,132058.85862154257
1892,97402.24369071626
1893,122405.77962421149
1894,125667.5996729534
1895,136764.7074075121
1896,124285.46338334969
1897,117488.3868658749
1898,113830.75145900661
1899,164848.01100431805
1900,147908.98085566907
1901,161134.69728937582
1902,150336.11835856165
1903,203909.9500803635
1904,149480.29543131092
1905,206884.01128209752
1906,138700.87978997297
1907,227285.51329129838
1908,104912.84705672928
1909,134714.25847685704
1910,118577.39152416642
1911,218556.85509837553
1912,327554.43280633126
1913,151871.48566054655
1914,76831.88129705057
1915,294867.3296082381
1916,62563.007502002365
1917,247746.27498850424
1918,141670.07381439977
1919,181892.8066116303
1920,165910.5390325621
1921,350622.4898725919
1922,292315.27360587986
1923,237710.51563768575
1924,229503.5568913401
1925,200077.49573488513
1926,348454.57519773307
1927,134651.21957969922
1928,162112.05243589077
1929,121548.91296394501
1930,135600.42694234947
1931,141664.9421554763
1932,136963.37049568872
1933,175805.34591955968
1934,178401.45180655507
1935,168037.5463806477
1936,184574.85741509547
1937,184104.47968634914
1938,176808.79040148988
1939,247219.93385585595
1940,198478.98602811634
1941,167156.42445179317
1942,186189.32842602866
1943,223177.63413394886
1944,354542.1949263251
1945,366668.37509221927
1946,140409.40318786408
1947,315318.6826195112
1948,171572.63600435274
1949,240257.62658628452
1950,186690.60790489524
1951,251810.990987175
1952,220922.92903902216
1953,171619.22324633226
1954,180355.47964095004
1955,133898.11651076563
1956,303999.82917507994
1957,153462.0026514277
1958,281095.87918116996
1959,144294.2445813846
1960,113038.07397678445
1961,118430.76470125838
1962,98307.60343636721
1963,102824.25161322443
1964,107011.33059603331
1965,144306.90540605967
1966,131540.55841531552
1967,298099.37482175155
1968,392111.5154835305
1969,352407.8243798059
1970,386562.518196157
1971,450901.0178436908
1972,364018.83867979486
1973,284834.0858208911
1974,327426.09598474513
1975,456280.20734671067
1976,271952.42737884534
1977,341771.40854341775
1978,333127.4817140411
1979,327043.55994540744
1980,220662.36608447187
1981,335030.10249770386
1982,227318.37013918627
1983,212769.6039711652
1984,180649.02141201866
1985,221439.72378897277
1986,214255.63528258834
1987,182304.64567185164
1988,179177.42422990332
1989,195912.1549139387
1990,208462.25312412993
1991,241751.47531353935
1992,212458.6906749011
1993,177551.42097818776
1994,230020.4603364225
1995,182483.9748466906
1996,252994.15344684685
1997,311728.30150004354
1998,313483.54371920397
1999,284555.5330899745
2000,309495.0048116027
2001,281253.4053719088
2002,236690.87817342556
2003,257464.43457504967
2004,283013.7412646812
2005,220095.10862487022
2006,216233.28160495704
2007,244527.73323770022
2008,214235.53787370463
2009,198019.42255677312
2010,195369.07986890024
2011,150141.8211105265
2012,173404.29595708672
2013,177188.68635233308
2014,188996.74465798572
2015,206582.09309244566
2016,193605.86515084826
2017,197307.27913855194
2018,125990.94955177611
2019,133982.9389282841
2020,115329.42755462666
2021,102970.20198742067
2022,180816.6618084718
2023,141646.70388033325
2024,276200.2757423021
2025,347302.0940936388
2026,174050.52031416816
2027,159069.56406793778
2028,152769.0250131408
2029,162667.70544476167
2030,257213.10469544353
2031,229422.75552202872
2032,243202.92591543426
2033,240926.42177404228
2034,168797.21715513224
2035,209617.83455537623
2036,200696.3328864691
2037,202142.19495187543
2038,324600.6287116115
2039,222046.148591082
2040,279160.68070836365
2041,288464.20272377465
2042,199717.48259872582
2043,175168.19085587084
2044,173726.16514930458
2045,213108.09939758584
2046,146797.0542953224
2047,137287.01657203463
2048,139539.6041631574
2049,147070.62109722057
2050,169600.62143089136
2051,97775.25795168478
2052,122845.0805917617
2053,146625.11890341926
2054,94701.23102013253
2055,151314.0012392319
2056,151408.30454703316
2057,114656.42585738194
2058,214984.41412965668
2059,132657.91139206855
2060,172956.37317497566
2061,170398.76733520083
2062,126827.12485845758
2063,119888.87554325128
2064,135964.44453008936
2065,123755.164747019
2066,168711.17718205467
2067,111173.48807242312
2068,145536.01440062185
2069,83330.46876882573
2070,110735.0352733072
2071,94764.34329103808
2072,151121.17838677333
2073,134486.0247971864
2074,179766.09484504216
2075,140403.0381509395
2076,112544.21570785657
2077,157211.56079038195
2078,125442.19520937958
2079,135530.80960964775
2080,114196.5240928579
2081,120210.0242311779
2082,130002.79624717195
2083,142574.1650798847
2084,104394.18220164094
2085,116734.71259750704
2086,121415.86837655505
2087,124333.13239937513
2088,103827.90200986124
2089,78871.2643506693
2090,128259.71208019197
2091,102838.1959989795
2092,117028.37139482355
2093,122391.62650965192
2094,117194.72349415756
2095,145922.9447376039
2096,89982.23384314346
2097,97562.25412265582
2098,144688.87829238715
2099,57224.12981814966
2100,76978.94267749194
2101,113907.99749794052
2102,128797.06936335465
2103,100735.43732592004
2104,141549.55425413157
2105,126943.22367605894
2106,67084.98076442372
2107,192968.40681550512
2108,112466.412146894
2109,108129.59909431456
2110,133821.63771550552
2111,149019.5998593134
2112,138951.82721749775
2113,121669.92857995385
2114,125772.10567851248
2115,161574.86143484796
2116,119489.03501337717
2117,148946.1149548785
2118,122216.82081627057
2119,115547.22612631098
2120,118447.75117572233
2121,82468.7857239965
2122,113981.86707093587
2123,81212.2822775005
2124,156596.3079459146
2125,134224.37175314204
2126,158046.69860568212
2127,161325.31904261807
2128,129363.32614348385
2129,99202.71442031141
2130,129264.52001419634
2131,140855.78027920393
2132,119890.07823798807
2133,119175.7575407459
2134,124491.28854031797
2135,93980.15047851068
2136,82287.55359467752
2137,111205.19667255109
2138,137021.16995501574
2139,150736.2442331121
2140,142172.59046096457
2141,156798.67263812883
2142,123004.16271062994
2143,142778.53264568807
2144,123331.25086375941
2145,140332.6088118841
2146,165228.66854851163
2147,146379.3489886667
2148,136004.7999970282
2149,154263.0199579674
2150,223043.36681315393
2151,115560.28449205933
2152,159113.02935393134
2153,161407.3940501467
2154,107108.26879607319
2155,134368.7663463676
2156,251606.50130273035
2157,234230.83557683352
2158,238573.58551559213
2159,216407.11126640168
2160,187084.14874490132
2161,241623.2533421171
2162,365410.44743564824
2163,353808.28872977884
2164,248166.47163076873
2165,199115.68370777505
2166,150686.93709447485
2167,210311.4843275381
2168,196197.2993955728
2169,192678.7207655511
2170,218207.56196472744
2171,151191.0317900107
2172,135398.21309101654
2173,159606.6507973322
2174,223787.213547699
2175,290458.85085341067
2176,291585.3742941887
2177,235102.57346097493
2178,214598.02555363206
2179,137190.90560258724
2180,204162.88635621892
2181,199079.86726863118
2182,228141.26612843704
2183,194440.8275939856
2184,118833.58793578164
2185,126713.36284294461
2186,145746.24484596922
2187,156008.80249216934
2188,152895.20423729444
2189,262528.70106132043
2190,77107.32002737682
2191,80180.53491602556
2192,91734.64804752893
2193,106041.81297837922
2194,97382.3689346183
2195,109316.53542811361
2196,107943.49152870046
2197,119513.07251203225
2198,157259.6411955668
2199,178156.5627319357
2200,150467.46782247024
2201,143210.2067929841
2202,205524.48095829628
2203,139481.31268686528
2204,173847.547241361
2205,121271.7700052679
2206,145494.50491834403
2207,217972.7312545683
2208,262781.6691283028
2209,237411.6062450234
2210,116045.44870504162
2211,116259.24366456074
2212,113445.98595671167
2213,104847.6828483169
2214,125205.38141665612
2215,101273.6140647868
2216,147738.69122242197
2217,61952.157911301954
2218,93545.8568629173
2219,86248.05897239393
2220,82446.73750531477
2221,296399.9668914355
2222,270411.43805667094
2223,283203.1771314488
2224,210788.51167382862
2225,119820.05009776824
2226,181934.42690654116
2227,200946.1596424419
2228,262877.67509146995
2229,253412.06547926523
2230,144839.68122541078
2231,212607.573012492
2232,175002.8081596228
2233,188964.64374674656
2234,242446.71652881056
2235,217067.22537828487
2236,256797.0330976131
2237,303004.7455224733
2238,191699.65902304195
2239,114429.14087926071
2240,155434.91611087127
2241,157530.28542802756
2242,122318.22059972855
2243,134183.27137865068
2244,103984.73330430615
2245,97489.71132379283
2246,148048.58395341478
2247,114433.32915543114
2248,118732.42968933258
2249,118202.49531641848
2250,124221.15111616087
2251,109408.18902991257
2252,177654.72334734866
2253,151583.66396148174
2254,177145.6512005068
2255,185276.10568932162
2256,174982.14407132583
2257,201835.0989686131
2258,158796.85434051006
2259,172246.23266764995
2260,150445.54770205737
2261,194008.92265541115
2262,210707.9898651381
2263,375944.70772612694
2264,497313.1237382092
2265,175436.9171557372
2266,295846.7246878553
2267,346560.5335951682
2268,414436.5586084668
2269,153137.83127286157
2270,196248.16509746772
2271,223175.71221458758
2272,207993.49559734308
2273,164263.92604464045
2274,178145.0972978292
2275,170122.32802251447
2276,198866.15249264942
2277,184591.06380463266
2278,144284.64906920813
2279,124746.04749922814
2280,118131.10923683427
2281,170774.15323152445
2282,194331.30876375042
2283,107461.29680294223
2284,115232.25713526549
2285,134101.05979602714
2286,122014.33329107332
2287,360927.250451024
2288,280333.0402131463
2289,355040.56888207345
2290,425436.15304804005
2291,317859.9384857562
2292,410061.88329594425
2293,446631.8728961666
2294,366336.3595945467
2295,475350.83179540647
2296,284526.0518266749
2297,337515.97068386845
2298,330509.72810297937
2299,337612.19447360834
2300,321899.0803861243
2301,313579.028705978
2302,252465.523207229
2303,249414.67530199647
2304,257210.1966093537
2305,211609.8959837261
2306,203994.9610775503
2307,214335.79948464423
2308,247125.5659323085
2309,279920.7846885862
2310,222005.55905339227
2311,217003.59346176186
2312,182710.75893618644
2313,179726.8413115266
2314,180362.0125954074
2315,183207.08737321358
2316,196143.85152489445
2317,193088.12157911665
2318,186181.55049414854
2319,188336.50107322916
2320,184698.46081550475
2321,235442.06326771647
2322,184533.3507505001
2323,191310.0223851417
2324,186783.23738633937
2325,220513.89136597404
2326,178087.85112188858
2327,202520.33537498547
2328,220243.23594358485
2329,190879.81060713984
2330,177855.66424976056
2331,350849.1991962874
2332,374472.4841575331
2333,319611.94518977316
2334,257440.6825603139
2335,284733.95804290764
2336,302741.2057372491
2337,190507.97382235693
2338,253528.4910510786
2339,214251.80883849363
2340,368227.56661738723
2341,220139.8042656623
2342,228197.14029525575
2343,227651.26136589888
2344,202479.12514319897
2345,228825.81029637123
2346,210985.33052256447
2347,194572.08404905777
2348,238677.24082116867
2349,172743.33239844817
2350,303723.51778210636
2351,246367.65708482455
2352,244165.80340608122
2353,233246.19298628325
2354,136691.0394430222
2355,146037.05705214536
2356,161086.3778210525
2357,188737.29931049666
2358,196879.7984896808
2359,132624.17595743109
2360,114996.72993171524
2361,143861.85772143304
2362,259397.15049051022
2363,135006.6368424345
2364,164093.0185878753
2365,221309.99638719278
2366,201832.54052340463
2367,226426.79688871052
2368,213145.6760946171
2369,217355.68973125183
2370,161933.34740018655
2371,158992.05493155227
2372,187851.37280319876
2373,271933.8895216068
2374,312022.64664572617
2375,241586.6599465036
2376,282333.7035044416
2377,320256.6674180825
2378,154775.8955002485
2379,201206.39205107483
2380,152652.72529456735
2381,167912.35003558572
2382,201779.2263303916
2383,200567.4040934549
2384,240324.66762418256
2385,162251.68075171026
2386,130880.12679570609
2387,134263.26437947206
2388,102649.58469678345
2389,120304.38915760015
2390,153280.16015086937
2391,144313.520719971
2392,110412.28962090005
2393,178034.72393689354
2394,138503.6926263048
2395,198554.9756317746
2396,145530.59749842377
2397,214155.58473451642
2398,124458.76268337155
2399,71679.61059111847
2400,67559.6300607694
2401,118108.16293409099
2402,139144.5763638784
2403,143550.4743498264
2404,159259.55996171565
2405,159638.43788412763
2406,133540.70265130978
2407,117967.72982817623
2408,148351.73095230982
2409,120754.3187758379
2410,167900.44589115345
2411,112649.62901186325
2412,150541.68593421212
2413,129405.85129753679
2414,151963.4297983211
2415,137647.42711395334
2416,122012.83219545905
2417,129088.01985767261
2418,128590.77030748883
2419,121432.07177901531
2420,121260.53260060887
2421,142142.43406267712
2422,109112.656926457
2423,116626.45413608101
2424,160427.10415597766
2425,196078.39069280788
2426,123142.48397203363
2427,131805.4676116468
2428,171744.6763820187
2429,112557.19436101694
2430,126766.79915248173
2431,110602.95545274664
2432,149421.35078108447
2433,145470.1198766892
2434,140352.8262903464
2435,154851.34236676205
2436,100799.4833811
2437,106659.36434666118
2438,121705.84690158385
2439,109799.76892545019
2440,122566.91194127339
2441,98507.95972683822
2442,99998.23050077935
2443,128045.54414707949
2444,135631.4534728855
2445,93335.9632289366
2446,137421.29210163848
2447,194102.26202925525
2448,139692.11467229962
2449,112831.51976978932
2450,150233.31404633395
2451,127101.62211469589
2452,180220.82517867224
2453,87419.86645241671
2454,111555.9797255445
2455,116258.18766225979
2456,127524.59288372667
2457,135376.8878531065
2458,130282.1365610485
2459,110482.26279223841
2460,144288.65068774583
2461,130823.90080919009
2462,132564.5335819129
2463,129788.62385958548
2464,167267.795684791
2465,143859.01120751462
2466,117114.60345658445
2467,140097.55477821734
2468,92455.05230117618
2469,87935.2269279259
2470,191607.94227443347
2471,202965.09502965113
2472,159736.90728305868
2473,113803.23453801853
2474,82557.04976517987
2475,208673.06214163892
2476,114989.48335744045
2477,127854.66279249359
2478,157286.46323033425
2479,107062.80958468324
2480,152979.18879875148
2481,121730.33695425876
2482,128002.57628598473
2483,109905.69814565105
2484,120567.87132681205
2485,125572.02709290928
2486,158514.2629364773
2487,162737.34339335942
2488,159290.26615245652
2489,152509.44716228006
2490,140079.10559232437
2491,87320.0948166708
2492,190094.3979424516
2493,157684.70469343258
2494,139665.82850166253
2495,89351.8317272973
2496,240615.80648791254
2497,152466.0077014498
2498,106669.01333510512
2499,87015.50908732945
2500,120211.8617901656
2501,135716.68910223639
2502,143386.17589417065
2503,107949.45370131286
2504,163714.31439361858
2505,238062.7047553625
2506,256759.05009206405
2507,285587.6387909182
2508,255484.52468553383
2509,219240.12766655424
2510,221909.6552709576
2511,174007.325033652
2512,201080.00581138546
2513,225607.45902141533
2514,240935.70194688375
2515,149207.02826492867
2516,174995.38210313712
2517,144976.21036665913
2518,153254.86871566033
2519,230866.78068928295
2520,214612.44952228948
2521,186417.52635971218
2522,225298.49721440824
2523,117255.69744420752
2524,137855.06790545443
2525,144622.5500569658
2526,138609.4029597415
2527,120439.96034515364
2528,123562.21907976651
2529,133183.2401948968
2530,121350.58558623039
2531,241936.05398890702
2532,226575.58699811675
2533,192087.148590171
2534,232099.03173396195
2535,285328.8069451879
2536,231400.74483912022
2537,233758.9837058737
2538,183658.00057734805
2539,191781.3853394919
2540,184708.90576865635
2541,180952.75262858477
2542,163529.51549500294
2543,122887.18367002223
2544,119301.6308172587
2545,139249.60080910113
2546,129420.10818473612
2547,143862.6409177285
2548,147721.2534622953
2549,156233.70663937266
2550,720212.6187167823
2551,144997.30473718754
2552,121129.661444238
2553,71798.47899746682
2554,100823.0346282737
2555,115004.69475057963
2556,96140.09217951207
2557,103485.60165189418
2558,138320.67038112966
2559,142494.77105702637
2560,148655.21009157176
2561,142668.23986545176
2562,147217.00177579295
2563,140559.82260786614
2564,189875.66543798306
2565,127121.58178717278
2566,166216.26850646344
2567,141577.5584212574
2568,195889.67600977138
2569,239764.40418269686
2570,114792.76960921021
2571,194783.3748549146
2572,145593.59415957532
2573,230054.7275193429
2574,288148.3544650837
2575,132249.03937959665
2576,120084.74333305746
2577,135504.3447433073
2578,88535.83430550629
2579,58145.53997261664
2580,112750.30067020936
2581,125358.13732458535
2582,131694.9401141322
2583,281015.56403505855
2584,185081.1273618526
2585,196026.10580217672
2586,219166.40167296107
2587,200070.10588487177
2588,144727.4963915218
2589,149647.88585707956
2590,209882.02662999512
2591,225205.2772229137
2592,212179.09275890264
2593,244087.81063420654
2594,183682.36495796192
2595,197844.26335031874
2596,280153.2120624571
2597,187140.89828407683
2598,277783.51553598186
2599,330388.0757621473
2600,143193.85090026917
2601,141261.97763912982
2602,86641.22200010334
2603,93862.14087554517
2604,90280.46434705502
2605,85602.14509896432
2606,149362.28413541423
2607,199711.72560603963
2608,184113.31239201422
2609,168863.58742665083
2610,108805.14506102112
2611,134290.68420621866
2612,158354.9874491323
2613,125384.15317781351
2614,120933.62110027095
2615,156926.5160286622
2616,144254.03395828267
2617,183434.7845866274
2618,198584.42422848562
2619,198007.9043442851
2620,179476.41724031683
2621,171997.9345698617
2622,175837.0340297176
2623,234973.9036051337
2624,308186.6408683594
2625,301410.08619360294
2626,172068.77364032462
2627,164915.44878019995
2628,441306.92052063916
2629,464979.7625696271
2630,363843.44274821196
2631,471499.16522665956
2632,389940.8033602524
2633,305250.65014573134
2634,399624.81021107954
2635,159052.63894682677
2636,175976.1234067335
2637,174683.1189795145
2638,261170.44746467474
2639,186730.31306031154
2640,145629.11290127342
2641,105585.62263601582
2642,193228.33049104008
2643,104504.76426851
2644,120947.63828366825
2645,108361.52808905061
2646,95168.93850227541
2647,103955.5758443556
2648,142398.67564584836
2649,149422.5741857174
2650,131472.8633052079
2651,142379.96277760516
2652,391595.6485092362
2653,257023.28501103396
2654,264234.7696398338
2655,371901.0086455866
2656,314647.7677808492
2657,344042.366261889
2658,295520.7787995057
2659,292554.96732301073
2660,359674.8675959985
2661,342490.8512835684
2662,343370.90548102633
2663,295969.5717307715
2664,272832.95828956546
2665,316634.02160026826
2666,286371.89721069706
2667,182533.08357737472
2668,186922.98500063817
2669,188196.7533668696
2670,269064.0627279196
2671,188783.97993141046
2672,203406.58759183533
2673,201951.55348492964
2674,201434.10156580157
2675,174114.76228860594
2676,196414.5415889199
2677,195362.03331419927
2678,239989.36419310074
2679,282857.1501632171
2680,289966.98514413816
2681,370551.52015381795
2682,306069.9698010643
2683,453791.9859799348
2684,315337.24219040066
2685,317804.18080992677
2686,258171.05676839402
2687,294666.44398972736
2688,210221.70969917887
2689,204455.13103950862
2690,383914.95395285485
2691,185621.85393797493
2692,140822.97996667642
2693,203002.97301920954
2694,146802.67226551194
2695,191371.52135156334
2696,182426.3824645194
2697,179452.36194449826
2698,194057.76938846186
2699,179715.2251626568
2700,161042.53265703566
2701,159933.99829457744
2702,122251.96926984783
2703,126766.26863360718
2704,136736.13376526276
2705,116896.76986070594
2706,112378.10427669955
2707,127615.86091581936
2708,128749.27728424498
2709,105900.90262556073
2710,121900.63068011146
2711,286235.94567912776
2712,355992.2290400317
2713,169415.68163770676
2714,146395.13515138568
2715,165441.98795276345
2716,147676.72791326384
2717,195259.8567734526
2718,215406.92025461563
2719,162521.5563047361
2720,175376.5253487859
2721,128455.96061999263
2722,161382.08437887745
2723,144285.83932372986
2724,124206.44796495119
2725,126436.47524272597
2726,146751.36522725565
2727,192265.04921997682
2728,184486.18354958677
2729,145539.7019393344
2730,145219.38274974216
2731,125568.56877168741
2732,133283.8846890025
2733,152303.48607722318
2734,146205.3009333854
